2023-11-29 14:08:49,264 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 14:18:23,407 INFO: 1数据入库
2023-11-29 14:18:24,194 INFO: 1数据入库
2023-11-29 14:18:24,941 INFO: 1数据入库
2023-11-29 14:18:25,885 INFO: 1数据入库
2023-11-29 14:18:26,829 INFO: 1数据入库
2023-11-29 14:18:27,635 INFO: 1数据入库
2023-11-29 14:18:28,409 INFO: 1数据入库
2023-11-29 14:18:29,197 INFO: 1数据入库
2023-11-29 14:18:29,936 INFO: 1数据入库
2023-11-29 14:18:30,722 INFO: 1数据入库
2023-11-29 14:18:31,513 INFO: 1数据入库
2023-11-29 14:18:32,314 INFO: 1数据入库
2023-11-29 14:18:33,105 INFO: 1数据入库
2023-11-29 14:18:33,998 INFO: 1数据入库
2023-11-29 14:18:34,875 INFO: 1数据入库
2023-11-29 14:18:35,784 INFO: 1数据入库
2023-11-29 14:18:36,736 INFO: 1数据入库
2023-11-29 14:18:37,581 INFO: 1数据入库
2023-11-29 14:18:38,523 INFO: 1数据入库
2023-11-29 14:18:39,406 INFO: 1数据入库
2023-11-29 14:18:40,180 INFO: 1数据入库
2023-11-29 14:18:40,939 INFO: 1数据入库
2023-11-29 14:18:41,688 INFO: 1数据入库
2023-11-29 14:18:42,632 INFO: 1数据入库
2023-11-29 14:18:42,793 INFO: 获取2页列表
2023-11-29 14:18:55,591 INFO: 2数据入库
2023-11-29 14:18:56,384 INFO: 2数据入库
2023-11-29 14:18:57,175 INFO: 2数据入库
2023-11-29 14:18:57,938 INFO: 2数据入库
2023-11-29 14:18:58,690 INFO: 2数据入库
2023-11-29 14:18:59,417 INFO: 2数据入库
2023-11-29 14:26:59,728 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 14:26:59,976 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 14:26:59,977 INFO: 开始爬取
2023-11-29 14:26:59,977 INFO: 获取1页列表
2023-11-29 14:27:02,075 INFO: 获取1页列表
2023-11-29 14:27:02,607 INFO: 获取1页列表
2023-11-29 14:27:03,142 INFO: 获取1页列表
2023-11-29 14:27:03,717 INFO: 获取1页列表
2023-11-29 14:27:04,361 INFO: 获取1页列表
2023-11-29 14:27:05,046 INFO: 获取1页列表
2023-11-29 14:27:05,814 INFO: 获取1页列表
2023-11-29 14:27:06,346 INFO: 获取1页列表
2023-11-29 14:27:33,743 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 14:27:33,985 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 14:27:33,985 INFO: 开始爬取
2023-11-29 14:27:33,985 INFO: 获取1页列表
2023-11-29 14:27:35,140 INFO: 获取1页列表
2023-11-29 14:27:35,839 INFO: 获取1页列表
2023-11-29 14:27:36,624 INFO: 获取1页列表
2023-11-29 14:27:37,170 INFO: 获取1页列表
2023-11-29 14:27:37,763 INFO: 获取1页列表
2023-11-29 14:27:38,304 INFO: 获取1页列表
2023-11-29 14:27:38,852 INFO: 获取1页列表
2023-11-29 14:27:39,571 INFO: 获取1页列表
2023-11-29 14:27:40,140 INFO: 获取1页列表
2023-11-29 14:27:40,862 INFO: 获取1页列表
2023-11-29 14:27:41,650 INFO: 获取1页列表
2023-11-29 14:27:42,229 INFO: 获取1页列表
2023-11-29 14:27:42,779 INFO: 获取1页列表
2023-11-29 14:27:43,400 INFO: 获取1页列表
2023-11-29 14:27:44,235 INFO: 获取1页列表
2023-11-29 14:27:44,780 INFO: 获取1页列表
2023-11-29 14:27:45,310 INFO: 获取1页列表
2023-11-29 14:27:45,883 INFO: 获取1页列表
2023-11-29 14:28:11,057 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 14:28:11,297 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 14:28:11,297 INFO: 开始爬取
2023-11-29 14:28:11,297 INFO: 获取1页列表
2023-11-29 14:28:12,161 INFO: 获取1页列表
2023-11-29 14:28:12,745 INFO: 获取1页列表
2023-11-29 14:28:13,599 INFO: 获取1页列表
2023-11-29 14:28:14,150 INFO: 获取1页列表
2023-11-29 14:28:14,695 INFO: 获取1页列表
2023-11-29 14:28:15,221 INFO: 获取1页列表
2023-11-29 14:28:15,737 INFO: 获取1页列表
2023-11-29 14:28:16,295 INFO: 获取1页列表
2023-11-29 14:28:18,048 INFO: 获取1页列表
2023-11-29 14:28:38,625 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 14:28:38,895 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 14:28:38,895 INFO: 开始爬取
2023-11-29 14:28:38,895 INFO: 获取1页列表
2023-11-29 14:28:52,055 INFO: 1数据入库
2023-11-29 14:28:52,874 INFO: 1数据入库
2023-11-29 14:28:53,938 INFO: 1数据入库
2023-11-29 14:28:54,771 INFO: 1数据入库
2023-11-29 14:28:55,522 INFO: 1数据入库
2023-11-29 14:28:56,447 INFO: 1数据入库
2023-11-29 14:28:57,240 INFO: 1数据入库
2023-11-29 14:28:58,016 INFO: 1数据入库
2023-11-29 14:28:58,866 INFO: 1数据入库
2023-11-29 14:29:00,788 INFO: 1数据入库
2023-11-29 14:29:01,587 INFO: 1数据入库
2023-11-29 14:29:02,383 INFO: 1数据入库
2023-11-29 14:29:03,251 INFO: 1数据入库
2023-11-29 14:29:04,110 INFO: 1数据入库
2023-11-29 14:29:04,966 INFO: 1数据入库
2023-11-29 14:29:06,251 INFO: 1数据入库
2023-11-29 14:29:07,195 INFO: 1数据入库
2023-11-29 14:29:08,070 INFO: 1数据入库
2023-11-29 14:29:08,980 INFO: 1数据入库
2023-11-29 14:29:10,690 INFO: 1数据入库
2023-11-29 14:29:11,924 INFO: 1数据入库
2023-11-29 14:29:12,980 INFO: 1数据入库
2023-11-29 14:29:13,854 INFO: 1数据入库
2023-11-29 14:29:14,553 INFO: 1数据入库
2023-11-29 14:29:15,603 INFO: 1数据入库
2023-11-29 14:29:16,516 INFO: 1数据入库
2023-11-29 14:29:17,606 INFO: 1数据入库
2023-11-29 14:29:18,527 INFO: 1数据入库
2023-11-29 14:29:19,337 INFO: 1数据入库
2023-11-29 14:29:20,267 INFO: 1数据入库
2023-11-29 14:29:21,127 INFO: 1数据入库
2023-11-29 14:29:21,986 INFO: 1数据入库
2023-11-29 14:29:22,889 INFO: 1数据入库
2023-11-29 14:29:23,720 INFO: 1数据入库
2023-11-29 14:29:24,507 INFO: 1数据入库
2023-11-29 14:29:25,636 INFO: 1数据入库
2023-11-29 14:29:26,538 INFO: 1数据入库
2023-11-29 14:29:27,695 INFO: 1数据入库
2023-11-29 14:29:28,616 INFO: 1数据入库
2023-11-29 14:29:29,835 INFO: 1数据入库
2023-11-29 14:29:30,805 INFO: 1数据入库
2023-11-29 14:29:31,789 INFO: 1数据入库
2023-11-29 14:29:32,652 INFO: 1数据入库
2023-11-29 14:29:33,403 INFO: 1数据入库
2023-11-29 14:29:34,187 INFO: 1数据入库
2023-11-29 14:29:34,951 INFO: 1数据入库
2023-11-29 14:29:35,782 INFO: 1数据入库
2023-11-29 14:29:37,400 INFO: 1数据入库
2023-11-29 14:29:38,128 INFO: 1数据入库
2023-11-29 14:29:38,882 INFO: 1数据入库
2023-11-29 14:29:39,033 INFO: 获取2页列表
2023-11-29 14:29:51,756 INFO: 2数据入库
2023-11-29 14:29:52,726 INFO: 2数据入库
2023-11-29 14:29:53,569 INFO: 2数据入库
2023-11-29 14:29:54,541 INFO: 2数据入库
2023-11-29 14:29:55,783 INFO: 2数据入库
2023-11-29 14:29:56,583 INFO: 2数据入库
2023-11-29 14:29:57,443 INFO: 2数据入库
2023-11-29 14:29:58,376 INFO: 2数据入库
2023-11-29 14:29:59,186 INFO: 2数据入库
2023-11-29 14:29:59,225 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 14:29:59,463 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 14:34:10,671 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 14:34:10,911 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 14:34:10,911 INFO: 开始爬取
2023-11-29 14:34:10,911 INFO: 获取1页列表
2023-11-29 14:34:24,325 INFO: 1数据入库
2023-11-29 14:34:25,223 INFO: 1数据入库
2023-11-29 14:34:26,014 INFO: 1数据入库
2023-11-29 14:34:26,745 INFO: 1数据入库
2023-11-29 14:34:27,496 INFO: 1数据入库
2023-11-29 14:34:28,270 INFO: 1数据入库
2023-11-29 14:34:29,214 INFO: 1数据入库
2023-11-29 14:34:30,062 INFO: 1数据入库
2023-11-29 14:34:30,951 INFO: 1数据入库
2023-11-29 14:34:31,686 INFO: 1数据入库
2023-11-29 14:34:32,725 INFO: 1数据入库
2023-11-29 14:34:33,518 INFO: 1数据入库
2023-11-29 14:34:34,340 INFO: 1数据入库
2023-11-29 14:34:35,126 INFO: 1数据入库
2023-11-29 14:34:35,971 INFO: 1数据入库
2023-11-29 14:34:36,754 INFO: 1数据入库
2023-11-29 14:34:37,499 INFO: 1数据入库
2023-11-29 14:34:38,296 INFO: 1数据入库
2023-11-29 14:34:39,070 INFO: 1数据入库
2023-11-29 14:34:39,821 INFO: 1数据入库
2023-11-29 14:34:40,694 INFO: 1数据入库
2023-11-29 14:34:41,447 INFO: 1数据入库
2023-11-29 14:34:42,507 INFO: 1数据入库
2023-11-29 14:34:43,256 INFO: 1数据入库
2023-11-29 14:34:44,031 INFO: 1数据入库
2023-11-29 14:34:44,934 INFO: 1数据入库
2023-11-29 14:34:45,728 INFO: 1数据入库
2023-11-29 14:34:46,517 INFO: 1数据入库
2023-11-29 14:34:47,266 INFO: 1数据入库
2023-11-29 14:34:48,029 INFO: 1数据入库
2023-11-29 14:34:48,870 INFO: 1数据入库
2023-11-29 14:34:49,756 INFO: 1数据入库
2023-11-29 14:34:50,504 INFO: 1数据入库
2023-11-29 14:34:51,301 INFO: 1数据入库
2023-11-29 14:34:52,127 INFO: 1数据入库
2023-11-29 14:34:52,887 INFO: 1数据入库
2023-11-29 14:34:53,700 INFO: 1数据入库
2023-11-29 14:34:54,535 INFO: 1数据入库
2023-11-29 14:34:55,398 INFO: 1数据入库
2023-11-29 14:34:56,244 INFO: 1数据入库
2023-11-29 14:34:57,091 INFO: 1数据入库
2023-11-29 14:34:57,911 INFO: 1数据入库
2023-11-29 14:34:58,652 INFO: 1数据入库
2023-11-29 14:34:59,411 INFO: 1数据入库
2023-11-29 14:35:00,139 INFO: 1数据入库
2023-11-29 14:35:00,924 INFO: 1数据入库
2023-11-29 14:35:01,748 INFO: 1数据入库
2023-11-29 14:35:02,621 INFO: 1数据入库
2023-11-29 14:35:03,468 INFO: 1数据入库
2023-11-29 14:35:04,754 INFO: 1数据入库
2023-11-29 14:35:04,911 INFO: 获取2页列表
2023-11-29 14:37:24,416 INFO: 2数据入库
2023-11-29 14:37:25,171 INFO: 2数据入库
2023-11-29 14:37:25,979 INFO: 2数据入库
2023-11-29 14:37:26,745 INFO: 2数据入库
2023-11-29 14:37:27,599 INFO: 2数据入库
2023-11-29 14:37:28,330 INFO: 2数据入库
2023-11-29 14:37:29,089 INFO: 2数据入库
2023-11-29 14:37:29,929 INFO: 2数据入库
2023-11-29 14:37:30,977 INFO: 2数据入库
2023-11-29 14:37:32,229 INFO: 2数据入库
2023-11-29 14:37:33,579 INFO: 2数据入库
2023-11-29 14:37:34,850 INFO: 2数据入库
2023-11-29 14:37:35,674 INFO: 2数据入库
2023-11-29 14:37:36,492 INFO: 2数据入库
2023-11-29 14:37:37,289 INFO: 2数据入库
2023-11-29 14:37:38,135 INFO: 2数据入库
2023-11-29 14:37:38,970 INFO: 2数据入库
2023-11-29 14:37:39,791 INFO: 2数据入库
2023-11-29 14:37:40,541 INFO: 2数据入库
2023-11-29 14:37:41,316 INFO: 2数据入库
2023-11-29 14:37:42,152 INFO: 2数据入库
2023-11-29 14:37:42,943 INFO: 2数据入库
2023-11-29 14:37:43,747 INFO: 2数据入库
2023-11-29 14:37:44,536 INFO: 2数据入库
2023-11-29 14:37:45,330 INFO: 2数据入库
2023-11-29 14:37:46,433 INFO: 2数据入库
2023-11-29 14:37:47,196 INFO: 2数据入库
2023-11-29 14:37:48,535 INFO: 2数据入库
2023-11-29 14:37:49,388 INFO: 2数据入库
2023-11-29 14:37:50,586 INFO: 2数据入库
2023-11-29 14:37:51,711 INFO: 2数据入库
2023-11-29 14:37:52,502 INFO: 2数据入库
2023-11-29 14:37:53,254 INFO: 2数据入库
2023-11-29 14:37:54,081 INFO: 2数据入库
2023-11-29 14:37:54,929 INFO: 2数据入库
2023-11-29 14:37:55,747 INFO: 2数据入库
2023-11-29 14:37:56,493 INFO: 2数据入库
2023-11-29 14:37:57,240 INFO: 2数据入库
2023-11-29 14:37:58,028 INFO: 2数据入库
2023-11-29 14:37:58,881 INFO: 2数据入库
2023-11-29 14:37:59,680 INFO: 2数据入库
2023-11-29 14:38:00,668 INFO: 2数据入库
2023-11-29 14:38:01,450 INFO: 2数据入库
2023-11-29 14:38:02,201 INFO: 2数据入库
2023-11-29 14:38:02,991 INFO: 2数据入库
2023-11-29 14:38:03,916 INFO: 2数据入库
2023-11-29 14:38:04,750 INFO: 2数据入库
2023-11-29 14:38:05,574 INFO: 2数据入库
2023-11-29 14:38:06,453 INFO: 2数据入库
2023-11-29 14:38:07,417 INFO: 2数据入库
2023-11-29 14:38:07,571 INFO: 获取3页列表
2023-11-29 14:38:20,667 INFO: 3数据入库
2023-11-29 14:38:21,759 INFO: 3数据入库
2023-11-29 14:38:22,824 INFO: 3数据入库
2023-11-29 14:38:23,619 INFO: 3数据入库
2023-11-29 14:38:24,688 INFO: 3数据入库
2023-11-29 14:38:25,682 INFO: 3数据入库
2023-11-29 14:38:26,616 INFO: 3数据入库
2023-11-29 14:38:28,223 INFO: 3数据入库
2023-11-29 14:38:31,586 INFO: 3数据入库
2023-11-29 14:38:33,208 INFO: 3数据入库
2023-11-29 14:38:34,145 INFO: 3数据入库
2023-11-29 14:38:36,500 INFO: 3数据入库
2023-11-29 14:38:37,807 INFO: 3数据入库
2023-11-29 14:38:38,881 INFO: 3数据入库
2023-11-29 14:38:40,039 INFO: 3数据入库
2023-11-29 14:38:42,397 INFO: 3数据入库
2023-11-29 14:38:43,355 INFO: 3数据入库
2023-11-29 14:38:44,769 INFO: 3数据入库
2023-11-29 14:38:45,555 INFO: 3数据入库
2023-11-29 14:38:46,273 INFO: 3数据入库
2023-11-29 14:38:47,192 INFO: 3数据入库
2023-11-29 14:38:48,007 INFO: 3数据入库
2023-11-29 14:38:48,790 INFO: 3数据入库
2023-11-29 14:38:49,794 INFO: 3数据入库
2023-11-29 14:38:50,978 INFO: 3数据入库
2023-11-29 14:38:52,253 INFO: 3数据入库
2023-11-29 14:38:53,125 INFO: 3数据入库
2023-11-29 14:38:54,279 INFO: 3数据入库
2023-11-29 14:38:55,058 INFO: 3数据入库
2023-11-29 14:38:56,023 INFO: 3数据入库
2023-11-29 14:38:56,842 INFO: 3数据入库
2023-11-29 14:38:57,697 INFO: 3数据入库
2023-11-29 14:38:58,672 INFO: 3数据入库
2023-11-29 14:38:59,486 INFO: 3数据入库
2023-11-29 14:39:00,410 INFO: 3数据入库
2023-11-29 14:39:02,019 INFO: 3数据入库
2023-11-29 14:39:02,994 INFO: 3数据入库
2023-11-29 14:39:03,850 INFO: 3数据入库
2023-11-29 14:39:04,682 INFO: 3数据入库
2023-11-29 14:39:05,683 INFO: 3数据入库
2023-11-29 14:39:08,140 INFO: 3数据入库
2023-11-29 14:39:09,146 INFO: 3数据入库
2023-11-29 14:39:09,930 INFO: 3数据入库
2023-11-29 14:39:10,776 INFO: 3数据入库
2023-11-29 14:39:12,184 INFO: 3数据入库
2023-11-29 14:39:12,946 INFO: 3数据入库
2023-11-29 14:39:13,740 INFO: 3数据入库
2023-11-29 14:39:14,518 INFO: 3数据入库
2023-11-29 14:39:15,430 INFO: 3数据入库
2023-11-29 14:39:18,923 INFO: 3数据入库
2023-11-29 14:39:19,082 INFO: 获取4页列表
2023-11-29 14:39:32,954 INFO: 4数据入库
2023-11-29 14:39:35,397 INFO: 4数据入库
2023-11-29 14:39:36,430 INFO: 4数据入库
2023-11-29 14:39:37,314 INFO: 4数据入库
2023-11-29 14:39:38,251 INFO: 4数据入库
2023-11-29 14:39:39,348 INFO: 4数据入库
2023-11-29 14:39:41,141 INFO: 4数据入库
2023-11-29 14:39:42,639 INFO: 4数据入库
2023-11-29 14:39:44,378 INFO: 4数据入库
2023-11-29 14:39:52,559 INFO: 4数据入库
2023-11-29 14:39:56,844 INFO: 4数据入库
2023-11-29 14:40:01,361 INFO: 4数据入库
2023-11-29 14:52:51,984 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 14:52:52,227 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 14:52:52,229 INFO: 开始爬取
2023-11-29 14:52:52,229 INFO: 获取1页列表
2023-11-29 14:52:53,447 INFO: 获取2页列表
2023-11-29 14:52:54,739 INFO: 获取3页列表
2023-11-29 14:52:55,499 INFO: 获取4页列表
2023-11-29 14:52:56,377 INFO: 获取5页列表
2023-11-29 14:52:57,368 INFO: 获取6页列表
2023-11-29 14:52:58,167 INFO: 获取7页列表
2023-11-29 14:52:59,028 INFO: 获取8页列表
2023-11-29 14:53:00,021 INFO: 获取9页列表
2023-11-29 14:53:00,792 INFO: 获取10页列表
2023-11-29 14:53:01,596 INFO: 获取11页列表
2023-11-29 14:53:02,508 INFO: 获取12页列表
2023-11-29 14:54:18,898 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 14:54:19,167 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 14:54:19,167 INFO: 开始爬取
2023-11-29 14:54:19,167 INFO: 获取1页列表
2023-11-29 14:54:20,048 INFO: 获取2页列表
2023-11-29 14:54:20,660 INFO: 获取3页列表
2023-11-29 14:54:21,248 INFO: 获取4页列表
2023-11-29 14:54:21,825 INFO: 获取5页列表
2023-11-29 14:54:22,406 INFO: 获取6页列表
2023-11-29 14:54:22,977 INFO: 获取7页列表
2023-11-29 14:57:14,181 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 14:57:14,432 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 14:57:14,432 INFO: 开始爬取
2023-11-29 14:57:14,432 INFO: 获取1页列表
2023-11-29 14:57:15,337 INFO: 获取2页列表
2023-11-29 14:57:15,913 INFO: 获取3页列表
2023-11-29 14:57:16,640 INFO: 获取4页列表
2023-11-29 14:57:17,307 INFO: 获取5页列表
2023-11-29 14:57:17,853 INFO: 获取6页列表
2023-11-29 14:57:18,429 INFO: 获取7页列表
2023-11-29 14:57:19,032 INFO: 获取8页列表
2023-11-29 14:57:19,602 INFO: 获取9页列表
2023-11-29 14:58:53,224 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 14:58:53,482 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 14:58:53,482 INFO: 开始爬取
2023-11-29 14:58:53,482 INFO: 获取1页列表
2023-11-29 15:05:32,191 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 15:05:32,432 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 15:05:32,432 INFO: 开始爬取
2023-11-29 15:05:32,432 INFO: 获取1页列表
2023-11-29 15:05:45,498 INFO: 1数据入库
2023-11-29 15:05:46,232 INFO: 1数据入库
2023-11-29 15:05:46,905 INFO: 1数据入库
2023-11-29 15:06:50,581 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 15:06:50,842 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 15:06:50,842 INFO: 开始爬取
2023-11-29 15:06:50,842 INFO: 获取1页列表
2023-11-29 15:07:04,981 INFO: 1数据入库
2023-11-29 15:07:05,751 INFO: 1数据入库
2023-11-29 15:07:06,670 INFO: 1数据入库
2023-11-29 15:07:07,943 INFO: 1数据入库
2023-11-29 15:07:08,630 INFO: 1数据入库
2023-11-29 15:07:09,348 INFO: 1数据入库
2023-11-29 15:07:10,075 INFO: 1数据入库
2023-11-29 15:07:10,763 INFO: 1数据入库
2023-11-29 15:07:11,469 INFO: 1数据入库
2023-11-29 15:07:12,636 INFO: 1数据入库
2023-11-29 15:07:13,730 INFO: 1数据入库
2023-11-29 15:07:14,699 INFO: 1数据入库
2023-11-29 15:07:15,625 INFO: 1数据入库
2023-11-29 15:07:16,405 INFO: 1数据入库
2023-11-29 15:07:17,108 INFO: 1数据入库
2023-11-29 15:07:17,844 INFO: 1数据入库
2023-11-29 15:07:18,543 INFO: 1数据入库
2023-11-29 15:07:19,367 INFO: 1数据入库
2023-11-29 15:07:20,055 INFO: 1数据入库
2023-11-29 15:07:20,748 INFO: 1数据入库
2023-11-29 15:07:21,478 INFO: 1数据入库
2023-11-29 15:07:22,184 INFO: 1数据入库
2023-11-29 15:07:23,410 INFO: 1数据入库
2023-11-29 15:07:24,223 INFO: 1数据入库
2023-11-29 15:07:24,943 INFO: 1数据入库
2023-11-29 15:07:25,648 INFO: 1数据入库
2023-11-29 15:07:26,346 INFO: 1数据入库
2023-11-29 15:07:27,089 INFO: 1数据入库
2023-11-29 15:07:27,886 INFO: 1数据入库
2023-11-29 15:07:28,580 INFO: 1数据入库
2023-11-29 15:07:29,270 INFO: 1数据入库
2023-11-29 15:07:30,040 INFO: 1数据入库
2023-11-29 15:07:30,767 INFO: 1数据入库
2023-11-29 15:07:31,494 INFO: 1数据入库
2023-11-29 15:10:35,624 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 15:10:35,879 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 15:10:35,880 INFO: 开始爬取
2023-11-29 15:10:35,880 INFO: 获取1页列表
2023-11-29 15:11:07,730 INFO: 读取环境：duoybdb_prd，连接信息：主机ip：118.195.246.81,端口：27018,用户：admin,连接数据库：duoybdb_prd
2023-11-29 15:11:08,050 INFO: 数据库: duoybdb_prd初始化连接成功
2023-11-29 15:11:08,050 INFO: 开始爬取
2023-11-29 15:11:08,050 INFO: 获取1页列表
2023-11-29 15:11:21,722 INFO: 1数据入库
2023-11-29 15:11:22,465 INFO: 1数据入库
2023-11-29 15:11:24,011 INFO: 1数据入库
2023-11-29 15:11:24,749 INFO: 1数据入库
2023-11-29 15:11:25,521 INFO: 1数据入库
2023-11-29 15:11:26,341 INFO: 1数据入库
2023-11-29 15:11:27,264 INFO: 1数据入库
2023-11-29 15:11:28,001 INFO: 1数据入库
2023-11-29 15:11:29,284 INFO: 1数据入库
2023-11-29 15:11:29,999 INFO: 1数据入库
2023-11-29 15:11:30,706 INFO: 1数据入库
2023-11-29 15:11:31,431 INFO: 1数据入库
